code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
104020008;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;LYCEE AMBATOLAMPY;47,44513;-19,3741;37,49%;2;28;3;7;0;40;???;???;???;???;???;???;???;???;???;???;???;034 68 048 50;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104020605;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA I;LYCEE PRIVE LES INTELLOS;???;???;37,49%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;034 11 333 09;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104020801;Publique;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE MAHAZINA;47,43843403;-19,40372063;37,49%;7;4;1;0;0;12;???;???;???;???;???;???;???;???;???;???;???;034 75 874 10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021003;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE FJKM AMBATOLAMPY;47,4334634;-19,37989659;37,49%;12;3;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021010;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANDAFIATSIMO;LYCEE CATHOLIQUE JUVENAT SACRE-COEUR;47,42133964;-19,39138267;37,49%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021012;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;HAUTE VILLE;LYCEE PRIVE JASCO;47,43161257;-19,3794611;37,49%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021016;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE SANDRAVAL;47,43347166;-19,3903941;37,49%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021019;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;LYCEE PRIVE ADVENTISTE BEMASOANDRO EST AMBATOLAMPY;47,431044;-19,3876595;37,49%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;034 47 663 80;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104021033;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;AMBANIMASO I;INSTITUTION MARTHE HERVEE;47,43870485;-19,38005601;37,49%;9;2;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;034 02 693 46;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104051003;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANANJARASOA ANDAKANA;ECOLE PRIVEE CATHOLIQUE ANDAKANA;47,46132218;-19,50410746;37,49%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104051013;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LYCEE PRIVE CATHOLIQUE CHRIST ROI;47,39738751;-19,3426649;37,49%;15;0;1;0;0;16;???;???;???;???;???;???;???;???;???;???;???;034 20 116 67;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104051014;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;AMBOHIPIHAONANA;LYCEE PRIVE FLAMBEAU DU JOUR;47,39738751;-19,3426649;37,49%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104060402;Publique;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANDRANOVELONA;LYCEE COMMUNAUTAIRE ANDRANOVELONA;???;???;37,49%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104061001;Privée;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;ANTANETIBE OUEST;COLLEGE PRIVE SAINT JOSEPH ANTANETIBE;47,56363122;-19,65430422;37,49%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;034 29 100 24;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104070007;Publique;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;AMBINANIBE ANOSIARIVO;LYCEE COMMUNAUTAIRE ANDRAVOLA VOHIPENO;47,37848293;-19,40706133;37,49%;4;9;1;0;0;14;???;???;???;???;???;???;???;???;???;???;???;034 72 361 04;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104110015;Publique;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;ANTSAMPANDRANO;LYCEE ANTSAMPANDRANO;47,58692187;-19,54035271;37,49%;2;14;1;1;0;18;???;???;???;???;???;???;???;???;???;???;???;034 60 984 09;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104120022;Publique;AMBATOLAMPY;BEHENJY;BEHENJY;TSARAFARA;LYCEE BEHENJY;47,47945608;-19,21687242;37,49%;4;17;0;2;0;23;???;???;???;???;???;???;???;???;???;???;???;034 80 433 70;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104121002;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;BEHENJY CENTRE;LYCEE PRIVE CATHOLIQUE SACRE-COEUR DE JESUS BEHENJY;47,48540216;-19,20917988;37,49%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104121006;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;TSARAFARA;LYCEE PRIVE FANOVOZANTSOA;47,48379762;-19,21545614;37,49%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104130602;Publique;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;BELAMBO ANDAPA;LYCEE BELAMBO;47,5209701;-19,40473324;37,49%;10;1;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104150012;Publique;AMBATOLAMPY;MORARANO;MORARANO;MORARANO;LYCEE COMMUNAUTAIRE MORARANO;47,48963608;-19,42566907;37,49%;10;5;1;0;0;16;???;???;???;???;???;???;???;???;???;???;???;034 27 533 42;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104181401;Publique;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;TSINJOARIVO;LYCEE COMMUNAUTAIRE TSINJOARIVO;???;???;37,49%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104190014;Publique;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANTANAMALAZA;LYCEE COMMUNAUTAIRE ANTANAMALAZA;47,63342713;-19,43578302;37,49%;3;14;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;034  21 117 99 ;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
104191015;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANTANAMALAZA;SEKOLY FITSIMBINANA;47,62710426;-19,42653697;37,49%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;26,97%;33,28%;25,00%;36,31%;44,17%;58,67%;44,83%;;
109031015;Privée;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA II;AMBATOBE BAS;LYCEE PRIVE FANANTENANA AMBATOBE BAS;47,34706888;-19,48084799;48,82%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109040012;Publique;ANTANIFOTSY;AMBODIARINA;AMBODIRIANA;AMBODIRIANA;LYCEE AMBODIRIANA;47,5260307;-19,59455339;48,82%;17;17;3;2;2;41;???;???;???;???;???;???;???;???;???;???;???;034 90 745 92;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109041002;Privée;ANTANIFOTSY;AMBODIARINA;AMBODIRIANA;ANTSIRIRIBE;LYCEE PRIVE CATHOLIQUE SAINT STANISLAS KOSTKA ANTSIRIRIBE;47,48512966;-19,59190669;48,82%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109050023;Publique;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO GARA B;LYCEE AMBOHIMANDROSO;47,41502315;-19,52805851;48,82%;3;21;0;4;0;28;???;???;???;???;???;???;???;???;???;???;???;033 14 185 66;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109051013;Privée;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO GARA B;LYCEE PRIVE LUTHERIEN AMBOHIMANDROSO;47,4311592;-19,5239524;48,82%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109051014;Privée;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO GARA B;LYCEE PRIVE CATHOLIQUE SAINT CLAUDE AMBOHIMANDROSO;47,42966657;-19,52343269;48,82%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109051015;Privée;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO EST;INSTITUTION LA REUSSITE LES LILIACEES;47,43169635;-19,52211996;48,82%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109051018;Privée;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO GARA B;LYCEE PRIVE VICTORIA LOVA TSARA INDRINDRA;47,42695703;-19,53180611;48,82%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109051020;Privée;ANTANIFOTSY;AMBOHIMANDROSO;AMBOHIMANDROSO I;AMBOHIMANDROSO GARA B;LYCEE PRIVE SAINA AMBOHIMANDROSO;47,42993753;-19,52049808;48,82%;13;0;0;0;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109060039;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA I;AMBOHITOMPOINA;LYCEE AMBOHITOMPOINA;47,57792897;-19,76169016;48,82%;2;12;1;2;0;17;???;???;???;???;???;???;???;???;???;???;???;033 83 660 53;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109061007;Privée;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA I;AMBOHITOMPOINA;LYCEE PRIVE SACRE-COEUR AMBOHITOMPOINA;47,56900649;-19,75569538;48,82%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109061020;Privée;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA I;AMBOHITOMPOINA;LYCEE PRIVE LUTHERIEN AMBOHITOMPOINA VILLE;47,5682174;-19,7577399;48,82%;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109071014;Privée;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA I;AMBOHIMANDROSO SUD;LYCEE PRIVE CATHOLIQUE SAINT JEAN BAPTISTE AMBOHIMANDROSO SUD;47,40755;-19,56045;48,82%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109071024;Privée;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA I;MASOANDRO;LYCEE PRIVE LOVA;47,38676659;-19,57045292;48,82%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109090065;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;ANTSAHAMAINA;LYCEE ANTANIFOTSY;47,31461167;-19,64364328;48,82%;4;29;0;8;0;41;???;???;???;???;???;???;???;???;???;???;???;034 67 826 33;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109091013;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;ANTANIFOTSY;KOLEJY LOTERANA ANTANIFOTSY;47,32138092;-19,6677556;48,82%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109091015;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;ANTANIFOTSY;LYCEE PRIVE LUTHERIEN RENOVE ANTANIFOTSY;47,31855207;-19,66417046;48,82%;14;0;0;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109091030;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;ANTANIFOTSY;LYCEE CATHOLIQUE SAINTE THERESE ANTANIFOTSY;47,32507399;-19,65959555;48,82%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109093101;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;ANTSAHAMAINA;COLLEGE PRIVE ERNASIA;47,31461167;-19,64364328;48,82%;14;0;0;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109094801;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;TSARAFARA;LYCEE PRIVE TSIRY;47,35020475;-19,59411266;48,82%;7;0;1;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
109110047;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;ANTSAMPANDRANO;LYCEE ANTSAMPANDRANO;47,57113863;-19,9520585;48,82%;4;7;0;1;0;12;???;???;???;???;???;???;???;???;???;???;???;038 22 041 41;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;73,17%;44,93%;0,00%;45,83%;71,20%;58,59%;31,51%;;
110010054;Publique;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE ANDRE RESAMPA ANTSIRABE;47,03174998;-19,84975614;43,84%;14;108;25;9;0;156;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110010055;Publique;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;ANTANETY;LYCEE MANDANIRESAKA;47,04980073;-19,915284;43,84%;0;49;1;8;1;59;???;???;???;???;???;???;???;???;???;???;???;034 90 950 90;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110010071;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;TOMBOARIVO;LYCEE ARCADE TOMBOARIVO;47,04323069;-19,87495629;43,84%;17;0;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011003;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;ANTSIRABE AFOVOANY ATSINANANA;LYCEE PRIVE GALLO JUNIOR;47,03719331;-19,87380108;43,84%;21;0;0;0;0;21;???;???;???;???;???;???;???;???;???;???;???;034 46 262 29;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011004;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;LYCEE PRIVE GLORIA;47,04349524;-19,88939127;43,84%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;033 81 941 24 / 032 02 261 59;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011013;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;ANTSIRABE AVARATRA;LYCEE PRIVE LES POUSSINS;47,03765085;-19,85921361;43,84%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;033 91 209 73;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011016;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO SUD;LYCEE PRIVE SAINTE THERESE;47,02785048;-19,85830434;43,84%;24;0;1;0;0;25;???;???;???;???;???;???;???;???;???;???;???;034 06 017 89 / 034 03 686 05;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011017;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;AMBOHIJAFY NORD;LYCEE PRIVE CATHOLIQUE SAINT JOSEPH ECAR AMBOHIJAFY;46,97746897;-19,84361783;43,84%;13;0;0;0;0;13;???;???;???;???;???;???;???;???;???;???;???;038 24 994 13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011034;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;VEREZAMBOLA;ECOLE PRIVEE LA MERVEILLE;47,03962832;-19,9075543;43,84%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011052;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA NORD;ECOLE PRIVEE MODERN SCHOOL;47,03932969;-19,88625945;43,84%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011058;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;INSTITUTION MARTHE HERVEE ANNEXE;47,047605;-19,8360686;43,84%;13;0;1;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011064;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;IVORY;LYCEE PRIVE LUTHERIEN MANGARIVOTRA;47,018043;-19,86950663;43,84%;14;0;0;0;0;14;???;???;???;???;???;???;???;???;???;???;???;034 96 434 22;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
