code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
110050602;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MANODIDINA NY GARA;LYCEE PRIVE FAMENO;???;???;10,28%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110060301;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;ANDROVAKELY;ETABLISSEMENT MONT FORT SAINT GABRIEL;47,06440849;-19,89447545;10,28%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010012;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ALAKAMISY;CEG ALAKAMISY;47,01954711;-19,79536129;80,66%;5;5;0;2;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010013;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;MAROFANGADY;CEG COMMUNAUTAIRE MAROFANGADY;46,97506922;-19,78251087;80,66%;3;3;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111011003;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ANDOHAFARIHY;COLLEGE PRIVE CATHOLIQUE SAINT MICHEL ANTANETY ANDRANOBE;46,99707166;-19,80841823;80,66%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111011005;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ANDOHAFARIHY;SEKOLY LOTERANA MORARANO;46,99707166;-19,80841823;80,66%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020001;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;AMBARINAKANGA;CEG IBITY;46,99904632;-20,05402149;80,66%;2;11;1;2;0;16;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020014;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;IHASY;CEG COMMUNAUTAIRE IHASY;46,9823349;-20,09500665;80,66%;8;1;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020501;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;APOPOHA;CEG COMMUNAUTAIRE SAHAMALAZA;46,97378825;-20,13934909;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111021007;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;MANANJARA;LYCEE PRIVE BENITE;47,01559405;-20,03328329;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111021009;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;ANTANETINILAPA;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS MANITRA;46,9609651;-20,05456287;80,66%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030001;Publique;ANTSIRABE II;AMBANO;AMBANO;AMBANO;CEG AMBANO;47,04726256;-19,79624592;80,66%;8;11;2;2;0;23;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030021;Publique;ANTSIRABE II;AMBANO;AMBANO;TSARAMANDROSO ANDROKAVATO;CEG COMMUNAUTAIRE ANDROKAVATO;47,03937797;-19,73850641;80,66%;7;2;1;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031006;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;ECOLE PRIVEE EZAKA;47,05373938;-19,78749099;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031007;Privée;ANTSIRABE II;AMBANO;AMBANO;AMPARIHINDRAMANANIOLONA;ECOLE PRIVEE LUTHERIENNE BEFARITRA;47,04087017;-19,68316278;80,66%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031012;Privée;ANTSIRABE II;AMBANO;AMBANO;ANTANETIBE;SEKOLY LOTERANA MAHATSINJO;47,0449733;-19,75498224;80,66%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031014;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAMANDROSO ANDROKAVATO;COLLEGE PRIVE CATHOLIQUE SAINTE JEANNE;47,0462941;-19,72904962;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031016;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;LYCEE PRIVE CATHOLIQUE NOTRE DAME DE LA SALETTE AMBANO;47,05373938;-19,78749099;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031017;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;COLLEGE PRIVE CHAMP FLEURY;47,05373938;-19,78749099;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031019;Privée;ANTSIRABE II;AMBANO;AMBANO;ANDRAKODAVAKA;COLLEGE PRIVE MITARINTSOA;47,00040363;-19,69085315;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031020;Privée;ANTSIRABE II;AMBANO;AMBANO;MANAMPISOA;LYCEE PRIVE ELIME PRIME;47,0385;-19,81898;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031023;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;COLLEGE PRIVE LA GARANCE;47,05373938;-19,78749099;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031024;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAFIRAISANA;COLLEGE PRIVE LES PETITS MUSICIENS II;47,0541992;-19,82334302;80,66%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031029;Privée;ANTSIRABE II;AMBANO;AMBANO;ANDRAKODAVAKA;COLLEGE PRIVE SAINT BASILE;47,00040363;-19,69085315;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111040001;Publique;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MAHAZOARIVO;CEG AMBATOMENA;47,23635869;-19,843251;80,66%;5;4;0;1;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111040019;Publique;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMBOLAVOLA;CEG COMMUNAUTAIRE AMBOLAVOLA;47,31101908;-19,79343106;80,66%;6;2;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041001;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MAHAZOARIVO;COLLEGE PRIVE LUTHERIEN AMBONIRIANA;47,22313946;-19,8243729;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041002;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;FENOARIVO I;ECOLE LUTHERIENNE DE BELANITRA;47,22028637;-19,85426152;80,66%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041019;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MANARINTSOA EST;ECOLE PRIVEE LUTHERIENNE MANARINTSOA EST;47,2938488;-19,85432468;80,66%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111050001;Publique;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;MAHATSINJO MIARADIA;CEG AMBOHIBARY;47,13877309;-19,62643553;80,66%;6;19;1;4;0;30;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111050024;Publique;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;KIANJASOA ATSIMONDAPA;CEG KIANJASOA ATSIMONDAPA;47,05677257;-19,58446246;80,66%;5;3;0;1;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051011;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;FANOMEZANTSOA SAMBAINA GARA;LYCEE PRIVE ADVENTISTE JULIEN RAMAMONJISOA;47,16233529;-19,66016035;80,66%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051012;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE MARANATHA AMBOHIBARY;47,14011963;-19,61952694;80,66%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051013;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE SAINTE MARIE;47,13654768;-19,6195407;80,66%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051014;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;TSARAZAZAMANDIMBY;LYCEE CATHOLIQUE SAINT JOSEPH AMBOHIBARY;47,14132862;-19,6156707;80,66%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051016;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE MARTIN LUTHER;47,13909711;-19,61818651;80,66%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060011;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;AMBOHIMARINA;CEG AMBOHIDRANANDRIANA;47,1475125;-19,89243469;80,66%;7;10;0;1;0;18;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111061001;Privée;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;MIARINARIVO;COLLEGE PRIVE SAINTE BERNADETTE;47,15503824;-19,89028435;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070001;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;BETSIHOLANY;CEG AMBOHIMIARIVO;47,15205945;-19,85312325;80,66%;4;14;0;2;0;20;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070101;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;AMBATOLAHIMARINA;COLLEGE COMMUNAUTAIRE AMBATOLAHIMARINA;???;???;80,66%;3;0;0;1;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111071001;Privée;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;BETSIHOLANY;COLLEGE PRIVE SAINT PAUL BETSIHOLANY;47,15302449;-19,85523131;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111071005;Privée;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;BETSIHOLANY;ECOLE PRIVEE LUTHERIENNE LOHARANO;47,15344373;-19,85298877;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111080001;Publique;ANTSIRABE II;AMBOHITSIMANOVA;AMBOHITSIMANOVA;AMBOHITSIMANOVA;CEG AMBOHITSIMANOVA;47,11777764;-19,95665025;80,66%;8;6;0;2;0;16;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111081006;Privée;ANTSIRABE II;AMBOHITSIMANOVA;AMBOHITSIMANOVA;ANTSONGOBATO;COLLEGE PRIVE CATHOLIQUE SAINT PIERRE MIARINARIVO;47,17565212;-19,99743875;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111081008;Privée;ANTSIRABE II;AMBOHITSIMANOVA;AMBOHITSIMANOVA;AMBOHIBOAHANGY;COLLEGE PRIVE SAINT JOSEPH AMBOHIBOAHANGY;47,10116595;-19,93912953;80,66%;7;0;3;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111090001;Publique;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;ANDRANOMANELATRA;CEG ANDRANOMANELATRA;47,11267849;-19,78824367;80,66%;2;14;1;4;0;21;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091002;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;ANDRANOMANELATRA;COLLEGE PRIVE LA TOURTERELLE;47,10566827;-19,78630005;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091008;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;MIARINARIVO BEMOLOLO;COLLEGE PRIVE CATHOLIQUE SAINTE LUCIE BEMASOANDRO SUD;47,09657883;-19,80111524;80,66%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091010;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;LYCEE PRIVE CATHOLIQUE FANANTENANA TSARAVAVAKA;47,07757972;-19,81702222;80,66%;7;0;1;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091012;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;LYCEE PRIVE L'HORIZON;47,08015532;-19,82740147;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091015;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;COLLEGE PRIVE MANARINTSOA D'AMBOHITROMBY;47,08056141;-19,82201739;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091016;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;FANDRINDRANO MANAOVASOA;COLLEGE PRIVE LUTHERIEN FANANTENANA AMBOHIMARINA;47,10508514;-19,85965257;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091017;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAMANDROSO SOAMAHAVOKY;COLLEGE PRIVE LUTHERIEN KOLOY;47,12482383;-19,81028837;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091021;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;COLLEGE PRIVE LE ROCHER;47,0691359;-19,82761187;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091022;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;ANDRANOMANELATRA;COLLEGE PRIVE LES POUSSINS;47,09895265;-19,78429347;80,66%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091024;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;MIARINARIVO BEMOLOLO;COLLEGE PRIVE MIHARISOA;47,09657883;-19,80111524;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091026;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAMANDROSO SOAMAHAVOKY;ECOLE PRIVEE FITAHIANA;47,12500126;-19,82214411;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091028;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAMANDROSO GARA;COLLEGE PRIVE LES TOURTERELLES;47,11800755;-19,77263157;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091301;Publique;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;CEG MANARAPENITRA TSARAVAVAKA;47,08015532;-19,82740147;80,66%;0;13;0;4;0;17;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111100001;Publique;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOANIERANA;CEG ANTANAMBAO;47,38445191;-19,94859366;80,66%;3;12;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111100030;Publique;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOANAKAMBANA;CEG COMMUNAUTAIRE SOANAKAMABANA;47,40715179;-20,00773867;80,66%;8;2;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111100801;Publique;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;INDROAMITA;CEG COMMUNAUTAIRE ANJOMA;47,37617646;-20,01842499;80,66%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101016;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOAMIAMPITA;LYCEE PRIVE L'AVENIR;47,37755734;-19,96545038;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101020;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOAMIAKATRA;COLLEGE PRIVE CATHOLIQUE SAINT PIERRE SOAMIAKATRA;47,37312873;-19,86466142;80,66%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101022;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOANIERANA;COLLEGE PRIVE CATHOLIQUE SAINT JEAN PAUL II SOAMANANAZY;47,37153432;-19,94611452;80,66%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101031;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;MAHATSINJO;COLLEGE PRIVE MENDRIKA ANDOHARANO;47,32971932;-19,92637447;80,66%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
