code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Benevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
120100003;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIBOLAKELY;EPP AMBOHIBOLAKELY;46,58452947;-19,45480987;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100005;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIMANANA;EPP AMBOHIMANANA;46,49775;-19,40722;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050005;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANDRANOVORY;EPP AMBOHIMANGA;46,50806578;-19,64826379;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100004;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIMANANA;EPP AMBOHIMARINA FIDIRANA;46,51333;-19,45792;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060008;Publique;MANDOTO;VINANY;VINANY;AMBATOFOTSIKELY;EPP AMBOHIMARINA VINANY;46,47542026;-19,44450979;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100006;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBOHIMASIKELY;EPP AMBOHIMASIKELY;46,57497903;-19,58411877;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010011;Publique;MANDOTO;MANDOTO;MANDOTO;AMBOHIMENA;EPP AMBOHIMENA;46,36915795;-19,58871109;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010004;Publique;MANDOTO;MANDOTO;MANDOTO;ANTANETY NORD;EPP AMBOHIMILEMAKA;46,33432962;-19,48059224;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050006;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;AMBOHIPENO;EPP AMBOHIPENO;46,450893;-19,73909862;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100007;Publique;MANDOTO;FIDIRANA;FIDIRANA;MORAFENO;EPP AMBOHIPOLO;46,64401873;-19,54364745;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020008;Publique;MANDOTO;VASIANA;VASIANA;AMBOHITRANDRIANA;EPP AMBOHITRANDRIANA VASIANA;46,28045305;-19,66003568;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010012;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;AMBATOLAHIMARO;EPP AMBOHITSARAROA;46,362915;-19,54137228;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100008;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBALAFENO;EPP AMBONDROKELY;46,64754008;-19,48128085;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050007;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;AMPANARIVOMASINA;EPP AMPANARIVOMASINA;46,52843209;-19,68893529;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060025;Publique;MANDOTO;VINANY;VINANY;AMBATOFOTSIKELY;EPP AMPARIHIKELY;46,47542026;-19,44450979;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010013;Publique;MANDOTO;MANDOTO;MANDOTO;AMPARIHY FENOMANANA;EPP AMPARIHY FENOMANANA;46,30017392;-19,49040256;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040009;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMPASATOKANA;EPP AMPASATOKANA BETSOHANA;46,40922829;-19,45165084;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020010;Publique;MANDOTO;VASIANA;VASIANA;BEAKANGA;EPP AMPASATOKANA VASIANA;46,2289948;-19,68391628;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060009;Publique;MANDOTO;VINANY;VINANY;AMPASATOKANA;EPP AMPASATOKANA VINANY;46,47983;-19,56888;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100009;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMPIADIAMBOLA;EPP AMPIADIAMBOLA;46,48212324;-19,50876664;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010033;Publique;MANDOTO;MANDOTO;MANDOTO;AMPOTAKA;EPP AMPOTAKA;46,35252078;-19,59418004;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020203;Publique;MANDOTO;VASIANA;VASIANA;AMBOHITRANDRIANA;EPP ANALABE;???;???;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010014;Publique;MANDOTO;MANDOTO;MANDOTO;ANALAVORY;EPP ANALAVORY;46,2605776;-19,50551574;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040023;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMPASATOKANA;EPP ANDAKANA;46,43605572;-19,42762075;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040003;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMPASATOKANA;EPP ANDASINIMAROMENA;46,41619168;-19,43578227;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020202;Publique;MANDOTO;VASIANA;VASIANA;AMBOHITRANDRIANA;EPP ANDOHARIANA;46,29759626;-19,71177104;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040010;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMPASATOKANA;EPP ANDRANONDRAVINA;46,42130416;-19,45935285;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050008;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANDRANOVORY;EPP ANDRANOVORY;46,50317703;-19,65821372;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050009;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANDRATSAIMAHAMASINA;EPP ANDRATSAIMAHAMASINA;46,56643654;-19,66352572;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060010;Publique;MANDOTO;VINANY;VINANY;ANDROMBA;EPP ANDROMBA;46,49735355;-19,53954512;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110018;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTEVAMENA;EPP ANDROTRABE;46,20217411;-19,47295033;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090007;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;ANJOMA RAMARTINA;EPP ANJOMA RAMARTINA;46,01953961;-19,71341833;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040011;Publique;MANDOTO;BETSOHANA;BETSOHANA;TSARAMASOANDRO;EPP ANKADIMAFANA;46,43991763;-19,52636705;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040012;Publique;MANDOTO;BETSOHANA;BETSOHANA;AMBATOMAINTY;EPP ANKADINDRADAFY;46,37129159;-19,41530286;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060011;Publique;MANDOTO;VINANY;VINANY;ANKAMORY;EPP ANKAMORY;46,49264042;-19,62965063;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090002;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;ANJOMA RAMARTINA;EPP ANKATSAKA;46,01953961;-19,71341833;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060012;Publique;MANDOTO;VINANY;VINANY;ANDROMBA;EPP ANKAZOBE;46,4916028;-19,51074034;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090008;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;AMBATONDRADAMA;EPP ANKAZOMANGA;46,02545619;-19,60892969;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050010;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;EPP ANKAZOMIRIOTRA;46,53403371;-19,66079284;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110019;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTEVAMENA;EPP ANKAZONDRANO;46,20217411;-19,47295033;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050011;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKILAHILA;EPP ANKILAHILA;46,5430867;-19,63288506;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020005;Publique;MANDOTO;VASIANA;VASIANA;BEAKANGA;EPP ANKISIRA;46,1882;-19,70245;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090003;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;TSARAMIAKATRA;EPP ANKISIRAMENA;46,01017103;-19,52699189;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100010;Publique;MANDOTO;FIDIRANA;FIDIRANA;ANTAMPONDRAVOLA;EPP ANTAMPONDRAVOLA;46,54163701;-19,52457873;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010015;Publique;MANDOTO;MAROMANDRAY;MAROMANDRAY;ANTANAMBAO MANERINERINA;EPP ANTANAMBAO MANERINERINA;46,38216466;-19,57108491;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110022;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;TSARAFARITRA;EPP ANTANAMBAO NORD;46,21426819;-19,53789159;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060013;Publique;MANDOTO;VINANY;VINANY;ANTANAMBE;EPP ANTANAMBE;46,45653973;-19,59465737;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050012;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANTANETIKELY;EPP ANTANETIKELY;46,59599313;-19,69078609;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050013;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;MORARANO ANKERANA;EPP ANTANETIMBOAHANGY;46,57498561;-19,63079608;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010016;Publique;MANDOTO;MANDOTO;MANDOTO;ANTANETY NORD;EPP ANTANETY NORD;46,33898;-19,50192;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110004;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTEVAMENA;EPP ANTEVAMENA;46,20502;-19,4747;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100011;Publique;MANDOTO;FIDIRANA;FIDIRANA;MAMORIOMBY;EPP ANTSAHABE;46,53853004;-19,44213204;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090009;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;ANTSAMPANDRANO;EPP ANTSAMPANDRANO;46,02383298;-19,4543516;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090010;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;TSARAMIAKATRA;EPP ANTSETSINDRANO;46,0467149;-19,59335525;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120010017;Publique;MANDOTO;MANDOTO;MANDOTO;MANDOTO;EPP ANTSIRA;46,33216896;-19,58656901;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020011;Publique;MANDOTO;VASIANA;VASIANA;BEAKANGA;EPP BEAKANGA;46,18798957;-19,70299581;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060014;Publique;MANDOTO;VINANY;VINANY;AMBATOLAHY EST;EPP BEKISOA;46,46747244;-19,54104524;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050014;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;BELANITRA EST;EPP BELANITRA;46,60451379;-19,7210484;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090019;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;AMBARAVARANALA;EPP BEMAHATAZANA;45,93309593;-19,8169563;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110005;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;BEMASOANDRO;EPP BEMASOANDRO;46,21194305;-19,56242921;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120050801;Publique;MANDOTO;ANKAZOMIRIOTRA;ANKAZOMIRIOTRA;ANKILAHILA;EPP BERONONO;46,54225229;-19,61786582;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090502;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;MORAFENO OUEST;EPP BETAMOTAMO;???;???;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120040007;Publique;MANDOTO;BETSOHANA;BETSOHANA;BETSOHANA;EPP BETSOHANA;46,38458224;-19,47133989;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110012;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTSAMPANIMAHAZO;EPP BEVITSIKA;46,26446135;-19,52143093;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120110025;Publique;MANDOTO;ANTANAMBAO AMBARY;ANTANAMBAO AMBARY;ANTSAMPANIMAHAZO;EPP BEVOTRY;46,2719981;-19,53454873;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100012;Publique;MANDOTO;FIDIRANA;FIDIRANA;AMBALAFENO;EPP FALIARIVO;46,62737893;-19,49203596;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020015;Publique;MANDOTO;VASIANA;VASIANA;VASIANA;EPP FENOARIVO;46,22907433;-19,65732115;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120090004;Publique;MANDOTO;ANJOMA RAMARTINA;ANJOMA RAMARTINA;MORAFENO OUEST;EPP FIADANANA ANJOMA;45,86220569;-19,64123488;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120020012;Publique;MANDOTO;VASIANA;VASIANA;AMBOHITRANDRIANA;EPP FIADANANA VASIANA;46,14849545;-19,6545671;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120100013;Publique;MANDOTO;FIDIRANA;FIDIRANA;FIDIRANA;EPP FIDIRANA;46,56610363;-19,5092715;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
120060015;Publique;MANDOTO;VINANY;VINANY;IVORY;EPP IVORY;46,44411607;-19,52699393;81,15%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
