code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
110030501;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;ECOLE PRIVEE LA PROMESSSE;???;???;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110030901;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;TSINJORANO;ECOLE PRIVEE LES EMERAUDES;47,06321443;-19,91999614;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110031002;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;VEREZAMBOLA;ECOLE PRIVEE LES MOINEAUX ROUGE;???;???;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110040701;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;ANTSONGO;ECOLE PRIVEE LES ANGELOTS ANNEXE;47,02401785;-19,84965058;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110040702;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;ANTSONGO;ECOLE PRIVEE CATHOLIQUE BIEN HEUREUSE VICTOIRE RASOAMANARIVO;???;???;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110041101;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MIARAMASOANDRO;ECOLE PRIVEE LES PETITS PRINCE;47,03620664;-19,83752652;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110041401;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;TSIVATRINIKAMO;ECOLE PRIVEE MON PRECIEUX;???;???;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050102;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;AMBILOMBE;ECOLE PRIVEE SOURCE D'ESPOIR;???;???;Pas d'examen;2;0;2;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050103;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;AMBILOMBE;ECOLE PRIVEE LES MOUSSAILLIONS;47,07029656;-19,85297226;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050401;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;FITOMILASI-BEVOKATRA;LYCEE PRIVE SACRE CŒUR ANTSIRABE;???;???;Pas d'examen;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050501;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;ECOLE PRIVEE LOVASOA;47,0461739;-19,84188186;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050503;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;ECOLE PRIVEE AMAZINE GRACE;47,0461739;-19,84188186;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050601;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MANODIDINA NY GARA;1-2-3 SOLEIL;???;???;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110050701;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;SAHAROALOHA;ECOLE PRIVEE MON HERITAGE III;???;???;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110060301;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;ANDROVAKELY;ETABLISSEMENT MONT FORT SAINT GABRIEL;47,06440849;-19,89447545;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110060702;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;SOAMALAZA;CHILDHOOD MONTESSORI;???;???;Pas d'examen;3;0;4;0;3;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
110060703;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;SOAMALAZA;GOSHEN;???;???;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010003;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ANDOHAFARIHY;EPP MAHABODO;46,99748871;-19,81083348;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010004;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;MAHANDRAZA;EPP MAHANDRAZA;46,98618123;-19,79367728;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010005;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;MAROFANGADY;EPP MAROFANGADY;46,9751281;-19,78317927;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111010006;Publique;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ALAKAMISY;EPP MAROMANANA;47,01903278;-19,79552828;Pas d'examen;1;1;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020003;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;MANANJARA;EPP AMPIAKA;47,0050059;-20,04629875;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020007;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;AMBARINAKANGA;EPP FIRAVAHANA;46,98243174;-20,0761394;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020009;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;MANANJARA;EPP MANANJARA;47,01559405;-20,03328329;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111020011;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;AMBALAVAO;ECOLE COMMUNAUTAIRE IBITY;46,99531089;-20,05375535;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111021007;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;MANANJARA;LYCEE PRIVE BENITE;47,01559405;-20,03328329;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030002;Publique;ANTSIRABE II;AMBANO;AMBANO;ANTANETIBE;ECOLE COMMUNAUTAIRE MAHATSINJO;47,04704914;-19,76567363;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030005;Publique;ANTSIRABE II;AMBANO;AMBANO;AMBANO;EPP AMBANO;47,04721661;-19,79485208;Pas d'examen;0;2;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030006;Publique;ANTSIRABE II;AMBANO;AMBANO;AMBOHITSARATELO;EPP AMBOHIMENA MIARAMASOANDRO;47,06903323;-19,77227806;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030012;Publique;ANTSIRABE II;AMBANO;AMBANO;TSARAFIRAISANA;EPP ANTSAMPANIMAHAZO;47,05522794;-19,82643465;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030013;Publique;ANTSIRABE II;AMBANO;AMBANO;MANAMPISOA;EPP MANAMPISOA;47,03860886;-19,81876034;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030019;Publique;ANTSIRABE II;AMBANO;AMBANO;ANTANETY AVARATRA;ECOLE COMMUNAUTAIRE ANTANETY AVARATRA;47,0195507;-19,80620126;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111030025;Publique;ANTSIRABE II;AMBANO;AMBANO;AMBOHITSARATELO;ECOLE COMMUNAUTAIRE ANDOHARANO;47,07111479;-19,74033293;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031006;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;ECOLE PRIVEE EZAKA;47,05373938;-19,78749099;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031014;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAMANDROSO ANDROKAVATO;COLLEGE PRIVE CATHOLIQUE SAINTE JEANNE;47,0462941;-19,72904962;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031015;Privée;ANTSIRABE II;AMBANO;AMBANO;ANKERAMBE;ECOLE PRIVEE CATHOLIQUE ANKERAMBE;47,01719832;-19,72573547;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031016;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;LYCEE PRIVE CATHOLIQUE NOTRE DAME DE LA SALETTE AMBANO;47,05373938;-19,78749099;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031021;Privée;ANTSIRABE II;AMBANO;AMBANO;ANTANETIBE;ECOLE PRIVEE CATHOLIQUE FIHAVANANA MAHATSINJO;47,0449733;-19,75498224;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031023;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;COLLEGE PRIVE LA GARANCE;47,05373938;-19,78749099;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031024;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAFIRAISANA;COLLEGE PRIVE LES PETITS MUSICIENS II;47,0541992;-19,82334302;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031029;Privée;ANTSIRABE II;AMBANO;AMBANO;ANDRAKODAVAKA;COLLEGE PRIVE SAINT BASILE;47,00040363;-19,69085315;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111040015;Publique;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMPANATAOVANA;EPP AMPANATAOVANA;47,3544962;-19,81100541;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111040016;Publique;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MAHAZOARIVO;EPP AMBATOMENA MENDRIKA;47,2362782;-19,84016558;Pas d'examen;1;1;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111050018;Publique;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;MANDRITSARA FIARAHAMIASA;EPP MANDRITSARA;47,05383666;-19,5564609;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051011;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;FANOMEZANTSOA SAMBAINA GARA;LYCEE PRIVE ADVENTISTE JULIEN RAMAMONJISOA;47,16233529;-19,66016035;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051012;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE MARANATHA AMBOHIBARY;47,14011963;-19,61952694;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051014;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;TSARAZAZAMANDIMBY;LYCEE CATHOLIQUE SAINT JOSEPH AMBOHIBARY;47,14132862;-19,6156707;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051016;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE MARTIN LUTHER;47,13909711;-19,61818651;Pas d'examen;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051019;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;ECOLE PRIVEE IDEAL;47,13969473;-19,61868936;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060001;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;ANTSAHAVORY;ECOLE COMMUNAUTAIRE ANTSAHAVORY;47,11205842;-19,8863072;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060002;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;FANJAKAMANDROSO;EPP AMBALASOARANO;47,19263868;-19,92920889;Pas d'examen;1;1;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060004;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;AMBOHIMANDROSO;EPP AMBOHIMANDROSO;47,12544627;-19,89411541;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060006;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;ANOSIBE;EPP ANOSIKELY ANOSIBE;47,19127084;-19,90152806;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060008;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;SOAMONINA;EPP SOAMONINA;47,14089685;-19,90110885;Pas d'examen;0;2;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060009;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;TONGARIVO;EPP TONGARIVO;47,14825789;-19,9135136;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060010;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;TSARAMODY;EPP TSARAMODY;47,15351113;-19,90619826;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060012;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;MIARINARIVO;EPP AMBOHINDRANANDRIANA;47,15844454;-19,89434276;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060014;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;AMBOHIMARINA;EPP AMBOHIMARINA;47,15617947;-19,88665082;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111060017;Publique;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;MIANDRISOA TSARAHONENANA;EPP MIANDRISOA TSARAHONENANA;47,18396308;-19,94412003;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070002;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;AMBATOLAHIMARINA;EPP AMBATOLAHIMARINA;47,15593077;-19,83329237;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070004;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;AMBOHIMASY;EPP AMBOHIMASY;47,14627175;-19,86556027;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070005;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;BETSIHOLANY;EPP AMBOHIMIARIVO;47,15213064;-19,85358204;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070006;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;SOANIERANA;EPP SOANIERANA;47,15661387;-19,86243156;Pas d'examen;0;1;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070010;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;ANTANAMBAO;ECOLE COMMUNAUTAIRE ANTANAMBAO;47,19390765;-19,85507311;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111070011;Publique;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;TSARAMANDROSO;ECOLE COMMUNAUTAIRE TSARAMANDROSO;47,13742786;-19,86002291;Pas d'examen;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111071001;Privée;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;BETSIHOLANY;COLLEGE PRIVE SAINT PAUL BETSIHOLANY;47,15302449;-19,85523131;Pas d'examen;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
